year,buyer,buyer_sales,seller,seller_sector,total_trans
2004,12,220.68842,8,10,24.725172
2005,12,206.61465,6,2,38.254765
2005,12,206.61465,14,3,23.990906
2005,12,206.61465,10,6,17.224154
2005,12,206.61465,8,10,6.7091837
2005,12,206.61465,26,9,4.118073
2005,12,206.61465,23,7,17.948597
2005,12,206.61465,20,4,30.464354
2005,12,206.61465,26,5,25.859789
2005,12,206.61465,1,1,20.239134
2005,12,206.61465,32,8,21.8057
2006,12,1141.7894,5,5,16.427174
2006,12,1141.7894,39,2,12.077484
2006,12,1141.7894,48,10,40.147224
2006,12,1141.7894,10,6,1
2006,12,1141.7894,1,1,5.3761306
2006,12,1141.7894,20,4,24.098545
2006,12,1141.7894,23,7,5.36871
2006,12,1141.7894,22,3,11.654236
2006,12,1141.7894,26,9,25.639969
2007,12,216.89211,32,8,19.706999
2007,12,216.89211,20,4,40.406391
2007,12,216.89211,26,9,34.267323
2007,12,216.89211,39,2,5.1912351
2007,12,216.89211,1,1,27.734224
2007,12,216.89211,23,7,21.39222
2007,12,216.89211,10,6,16.801991
2007,12,216.89211,20,3,11.31277
2007,12,216.89211,29,10,18.159578
2007,12,216.89211,5,5,21.91938
2008,12,190.88806,32,8,26.201595
2008,12,190.88806,39,2,26.551651
2008,12,190.88806,17,4,18.965141
2008,12,190.88806,5,5,3.0914643
2008,12,190.88806,29,10,26.854769
2008,12,190.88806,23,7,1
2008,12,190.88806,26,3,19.957195
2008,12,190.88806,1,1,22.029728
2008,12,190.88806,4,9,21.378086
2008,12,190.88806,19,6,24.858438
2009,12,1183.6692,5,5,11.223743
2009,12,1183.6692,39,2,24.215164
2009,12,1183.6692,23,7,8.7251291
2009,12,1183.6692,23,10,23.339678
2009,12,1183.6692,50,6,10.228674
2009,12,1183.6692,27,1,17.754406
2009,12,1183.6692,17,4,30.667021
2009,12,1183.6692,24,9,31.154181
2009,12,1183.6692,32,8,14.419398
2009,12,1183.6692,11,3,11.941793
2010,12,196.80383,23,10,11.421781
2010,12,196.80383,27,1,18.34606
2010,12,196.80383,32,8,31.261938
2010,12,196.80383,5,5,4.3589163
2010,12,196.80383,39,2,36.399342
2010,12,196.80383,24,9,19.081594
2010,12,196.80383,17,4,31.394552
2010,12,196.80383,11,3,30.274679
2010,12,196.80383,16,7,14.26497
2000,13,563.16028,8,5,25.117565
2000,13,563.16028,39,9,40.171734
2000,13,563.16028,10,1,1
2000,13,563.16028,5,7,23.197542
2000,13,563.16028,16,12,30.844542
2000,13,563.16028,37,11,32.651035
2000,13,563.16028,21,4,20.197485
2000,13,563.16028,41,19,33.175499
2000,13,563.16028,31,15,27.654356
2000,13,563.16028,2,2,12.183843
2000,13,563.16028,18,14,1
2000,13,563.16028,10,10,27.247484
2000,13,563.16028,28,16,30.102509
2000,13,563.16028,10,20,28.457638
2000,13,563.16028,25,18,43.022423
2000,13,563.16028,36,17,44.084747
2000,13,563.16028,13,6,24.573807
2000,13,563.16028,5,8,13.436757
2000,13,563.16028,21,13,77.358368
2000,13,563.16028,10,3,27.68294
2001,13,424.66864,36,17,11.097467
2001,13,424.66864,5,8,11.149509
2001,13,424.66864,37,11,15.257421
2001,13,424.66864,31,15,25.910017
2001,13,424.66864,16,12,9.0393
2001,13,424.66864,5,7,17.889723
2001,13,424.66864,18,14,53.228794
2001,13,424.66864,41,19,30.509211
2001,13,424.66864,13,6,20.419363
2001,13,424.66864,2,2,29.662186
2001,13,424.66864,25,18,6.9300237
2001,13,424.66864,21,4,14.596178
2001,13,424.66864,31,20,24.026012
2001,13,424.66864,5,16,64.453079
2001,13,424.66864,21,13,32.425716
2001,13,424.66864,8,5,1
2001,13,424.66864,10,1,28.160772
2001,13,424.66864,10,3,1
2001,13,424.66864,22,9,27.91386
2000,14,131.04655,17,7,17.319603
2000,14,131.04655,22,6,17.255999
2000,14,131.04655,22,4,25.689089
2000,14,131.04655,15,3,20.338947
2000,14,131.04655,32,5,39.553558
2000,14,131.04655,4,2,10.889353
2001,14,116.22901,22,4,12.72461
2001,14,116.22901,17,7,22.358723
2001,14,116.22901,22,6,19.402098
2001,14,116.22901,10,1,12.534561
2001,14,116.22901,29,3,22.059422
2001,14,116.22901,4,2,27.149599
2002,14,74.826881,10,1,24.311483
2002,14,74.826881,22,4,4.692184
2002,14,74.826881,32,5,19.128361
2002,14,74.826881,17,7,8.0034962
2002,14,74.826881,13,3,18.691357
2003,14,108.92596,1,4,16.075815
2003,14,108.92596,5,6,10.087793
2003,14,108.92596,32,5,28.16037
2003,14,108.92596,4,2,25.763449
2003,14,108.92596,13,3,21.913145
2003,14,108.92596,10,1,6.9253879
2004,14,114.96277,10,1,16.514481
2004,14,114.96277,17,7,15.650994
2004,14,114.96277,32,5,16.657669
2004,14,114.96277,1,4,25.360546
2004,14,114.96277,18,6,22.895893
2004,14,114.96277,13,3,17.883186
2005,14,155.13785,17,7,22.597332
2005,14,155.13785,18,6,28.730785
2005,14,155.13785,32,5,29.708763
2005,14,155.13785,1,4,14.911837
2005,14,155.13785,17,1,18.964695
2005,14,155.13785,20,2,22.235149
2005,14,155.13785,13,3,17.989294
2006,14,114.39059,17,7,17.635063
2006,14,114.39059,44,6,30.432491
2006,14,114.39059,14,1,25.123831
2006,14,114.39059,1,4,16.947985
2006,14,114.39059,20,5,24.251228
2007,14,73.415924,20,2,8.2079773
2007,14,73.415924,16,5,13.489056
2007,14,73.415924,1,6,31.269817
2007,14,73.415924,14,1,5.9050517
2007,14,73.415924,30,7,14.544021
2008,14,90.521919,14,1,14.526524
2008,14,90.521919,1,4,18.039879
2008,14,90.521919,35,3,17.323208
2008,14,90.521919,10,5,22.911839
2008,14,90.521919,1,6,17.72047
2009,14,3118.5249,1,6,20.047655
2009,14,3118.5249,14,1,1.0383465
2009,14,3118.5249,1,4,17.086102
2009,14,3118.5249,46,5,23.536655
2009,14,3118.5249,47,2,18.317751
2009,14,3118.5249,48,7,27.04887
2009,14,3118.5249,35,3,11.44956
2010,14,3149.9346,35,3,19.485025
2010,14,3149.9346,46,5,18.678291
2010,14,3149.9346,47,2,22.482347
2010,14,3149.9346,14,1,13.863548
2010,14,3149.9346,1,6,23.802399
2010,14,3149.9346,45,4,20.857111
2010,14,3149.9346,48,7,30.765894
2000,15,62.698208,32,1,20.970123
2000,15,62.698208,40,3,18.761873
2000,15,62.698208,44,2,22.966211
2001,15,60.03072,32,1,18.340944
2001,15,60.03072,44,2,23.326309
2001,15,60.03072,40,3,18.363466
2002,15,41.244072,44,2,21.510426
2002,15,41.244072,40,3,19.733646
2003,15,53.876564,2,2,24.051264
2003,15,53.876564,15,1,10.407633
2003,15,53.876564,40,3,19.417669
2004,15,61.687859,2,2,19.579266
2004,15,61.687859,40,3,23.672691
2004,15,61.687859,15,1,18.4359
2005,15,40.474861,1,2,16.997347
2005,15,40.474861,40,3,23.477514
2006,15,57.19249,40,3,18.754467
2006,15,57.19249,15,1,19.291128
2006,15,57.19249,1,2,19.146893
2007,15,31.586063,4,3,15.810021
2007,15,31.586063,1,2,15.776041
2008,15,55.635513,1,2,17.405329
2008,15,55.635513,15,1,17.207729
2008,15,55.635513,4,3,21.022457
2009,15,65.320564,4,3,20.42005
2009,15,65.320564,15,1,24.773678
2009,15,65.320564,1,2,20.126835
2010,15,53.512871,1,2,16.586905
2010,15,53.512871,4,3,21.216194
2010,15,53.512871,15,1,15.709774
2010,16,182.2756,42,1,25.6092
2010,16,182.2756,36,5,25.899364
2010,16,182.2756,33,7,22.798195
2010,16,182.2756,34,2,27.766163
2010,16,182.2756,12,6,25.059471
2010,16,182.2756,45,3,21.819487
2010,16,182.2756,8,4,33.323723
2008,17,619.78876,30,4,30.014668
2008,17,619.78876,35,15,42.17498
2008,17,619.78876,12,2,36.281998
2008,17,619.78876,3,3,14.467889
2008,17,619.78876,45,5,43.483189
2008,17,619.78876,35,17,56.056416
2008,17,619.78876,17,12,49.005032
2008,17,619.78876,25,10,41.646984
2008,17,619.78876,22,16,19.274042
2008,17,619.78876,45,18,34.870739
2008,17,619.78876,7,14,41.035282
2008,17,619.78876,28,9,25.885191
2008,17,619.78876,21,8,44.780769
2008,17,619.78876,37,13,62.107132
2008,17,619.78876,11,11,8.1792812
2008,17,619.78876,35,7,26.947243
2008,17,619.78876,3,1,42.577934
2008,17,619.78876,4,6,1
2009,17,329.93216,45,18,46.469193
2009,17,329.93216,35,17,16.449041
2009,17,329.93216,4,6,25.274254
2009,17,329.93216,21,8,18.813343
2009,17,329.93216,17,12,26.384304
2009,17,329.93216,45,5,11.758438
2009,17,329.93216,4,3,36.987057
2009,17,329.93216,44,9,17.712988
2009,17,329.93216,28,7,1
2009,17,329.93216,35,2,18.821611
2009,17,329.93216,11,11,47.726223
2009,17,329.93216,3,1,1
2009,17,329.93216,22,16,22.774755
2009,17,329.93216,29,4,14.528246
2009,17,329.93216,2,13,24.23271
2010,17,444.66287,38,15,66.99337
2010,17,444.66287,37,14,53.705479
2010,17,444.66287,26,4,9.9374914
2010,17,444.66287,18,5,21.875904
2010,17,444.66287,45,18,27.540972
2010,17,444.66287,4,6,7.0253816
2010,17,444.66287,25,10,29.937597
2010,17,444.66287,22,16,38.891911
2010,17,444.66287,21,9,48.05608
2010,17,444.66287,4,3,19.009584
2010,17,444.66287,2,13,31.41914
2010,17,444.66287,35,17,4.3823724
2010,17,444.66287,35,2,7.0019565
2010,17,444.66287,30,12,16.155542
2010,17,444.66287,11,11,35.002617
2010,17,444.66287,28,7,27.727461
2007,18,112.38639,32,2,16.363724
2007,18,112.38639,1,1,17.248259
2007,18,112.38639,26,6,26.915081
2007,18,112.38639,30,4,17.232084
2007,18,112.38639,15,5,24.5308
2007,18,112.38639,40,3,10.096444
2008,18,1152.8148,26,6,24.84218
2008,18,1152.8148,32,2,21.440199
2008,18,1152.8148,15,5,25.516075
2008,18,1152.8148,30,4,28.83943
2008,18,1152.8148,16,1,27.516935
2008,18,1152.8148,49,3,24.660067
2009,18,1112.1744,15,5,21.434765
2009,18,1112.1744,49,3,9.6677513
2009,18,1112.1744,26,6,33.232327
2009,18,1112.1744,30,4,27.159107
2009,18,1112.1744,9,2,20.680553
2010,18,1136.8384,26,6,29.483034
2010,18,1136.8384,37,3,15.398128
2010,18,1136.8384,15,5,25.660606
2010,18,1136.8384,16,1,14.186189
2010,18,1136.8384,24,2,28.033762
2010,18,1136.8384,48,4,24.07671
2000,19,1454.4259,22,7,7.0520968
2000,19,1454.4259,20,3,22.614912
2000,19,1454.4259,43,15,21.76626
2000,19,1454.4259,12,8,23.746096
2000,19,1454.4259,2,14,9.8641529
2000,19,1454.4259,18,5,26.736603
2000,19,1454.4259,7,12,16.113804
2000,19,1454.4259,6,6,43.243217
2000,19,1454.4259,11,17,26.379061
2000,19,1454.4259,3,18,42.492886
2000,19,1454.4259,43,10,30.43782
2000,19,1454.4259,48,13,20.051214
2000,19,1454.4259,40,19,47.405514
2000,19,1454.4259,45,16,36.672375
2000,19,1454.4259,3,11,65.000336
2000,19,1454.4259,17,4,14.849613
2001,19,1347.0837,3,11,1
2001,19,1347.0837,21,10,52.949036
2001,19,1347.0837,2,14,40.054283
2001,19,1347.0837,4,5,18.677708
2001,19,1347.0837,45,16,51.078442
2001,19,1347.0837,22,7,3.9263625
2001,19,1347.0837,4,1,49.802418
2001,19,1347.0837,3,18,41.177898
2001,19,1347.0837,7,12,12.422474
2001,19,1347.0837,46,2,14.854955
2001,19,1347.0837,43,15,19.01119
2001,19,1347.0837,12,8,42.128899
2002,19,1602.8958,5,2,14.76765
2002,19,1602.8958,14,7,32.029644
2002,19,1602.8958,4,1,45.486465
2002,19,1602.8958,29,9,39.05965
2002,19,1602.8958,3,11,56.897442
2002,19,1602.8958,40,19,48.96854
2002,19,1602.8958,38,17,40.190746
2002,19,1602.8958,45,16,34.460529
2002,19,1602.8958,43,15,44.191837
2002,19,1602.8958,47,4,44.22118
2002,19,1602.8958,40,13,42.067314
2002,19,1602.8958,4,5,4.5733752
2002,19,1602.8958,36,14,34.01059
2002,19,1602.8958,21,10,1
2002,19,1602.8958,20,3,21.333378
2002,19,1602.8958,6,6,43.336098
2002,19,1602.8958,12,8,38.262413
2002,19,1602.8958,7,12,18.038857
2000,20,2542.429,38,19,40.549088
2000,20,2542.429,21,2,38.841053
2000,20,2542.429,16,13,28.080339
2000,20,2542.429,24,11,42.765728
2000,20,2542.429,23,14,26.163734
2000,20,2542.429,2,8,1
2000,20,2542.429,50,6,15.302787
2000,20,2542.429,36,3,19.984833
2000,20,2542.429,30,9,10.665516
2000,20,2542.429,16,4,13.524583
2000,20,2542.429,10,15,15.855556
2000,20,2542.429,36,1,56.818581
2000,20,2542.429,49,12,10.690764
2000,20,2542.429,3,18,50.170536
2000,20,2542.429,19,17,27.206192
2000,20,2542.429,13,7,60.944542
2000,20,2542.429,17,20,48.00811
2000,20,2542.429,20,16,35.857025
2001,20,1526.174,28,1,1
2001,20,1526.174,16,13,43.171219
2001,20,1526.174,10,15,54.78093
2001,20,1526.174,16,4,1
2001,20,1526.174,36,5,32.180561
2001,20,1526.174,3,18,60.733444
2001,20,1526.174,20,16,48.306763
2001,20,1526.174,33,8,27.633184
2001,20,1526.174,1,10,47.555031
2001,20,1526.174,30,9,45.74839
2001,20,1526.174,23,14,39.060848
2001,20,1526.174,19,17,40.472046
2001,20,1526.174,24,11,47.044655
2001,20,1526.174,50,3,1
2001,20,1526.174,9,19,35.486839
2001,20,1526.174,21,2,1
2002,20,1649.7788,39,12,67.319023
2002,20,1649.7788,29,9,59.126129
2002,20,1649.7788,30,7,33.174229
2002,20,1649.7788,32,8,11.697317
2002,20,1649.7788,49,6,47.248875
2002,20,1649.7788,19,17,18.493355
2002,20,1649.7788,24,11,71.8918
2002,20,1649.7788,28,1,42.753769
2002,20,1649.7788,16,13,21.01609
2002,20,1649.7788,25,19,50.200581
2002,20,1649.7788,1,10,34.582008
2002,20,1649.7788,23,14,19.088121
2002,20,1649.7788,10,15,47.057377
2002,20,1649.7788,17,20,49.727585
2002,20,1649.7788,36,5,40.499546
2002,20,1649.7788,35,16,35.902927
2003,20,632.22693,20,10,2.3703783
2003,20,632.22693,16,4,20.170603
2003,20,632.22693,39,16,42.17104
2003,20,632.22693,17,20,46.477116
2003,20,632.22693,26,3,21.171928
2003,20,632.22693,39,15,66.23452
2003,20,632.22693,29,9,30.147148
2003,20,632.22693,33,6,12.25872
2003,20,632.22693,25,17,40.489017
2003,20,632.22693,30,7,42.145649
2003,20,632.22693,39,12,37.094685
2003,20,632.22693,13,8,22.103983
2003,20,632.22693,42,13,54.193081
2003,20,632.22693,18,2,23.81872
2003,20,632.22693,28,1,18.709665
2003,20,632.22693,22,18,47.327808
2003,20,632.22693,34,11,46.560135
2003,20,632.22693,25,19,58.782753
2004,20,1545.4551,45,14,53.733654
2004,20,1545.4551,30,7,13.064203
2004,20,1545.4551,21,6,41.247547
2004,20,1545.4551,39,15,35.785873
2004,20,1545.4551,10,1,19.974918
2004,20,1545.4551,22,18,44.084839
2004,20,1545.4551,17,20,33.780361
2004,20,1545.4551,36,5,49.221329
2004,20,1545.4551,18,2,10.184066
2004,20,1545.4551,25,17,1
2004,20,1545.4551,29,9,31.502377
2004,20,1545.4551,16,4,22.726774
2004,20,1545.4551,48,19,16.940056
2004,20,1545.4551,13,8,45.357876
2004,20,1545.4551,42,13,16.983656
2004,20,1545.4551,39,12,51.264301
2004,20,1545.4551,20,10,5.0612183
2004,20,1545.4551,26,3,53.541977
2005,20,457.97552,13,19,29.788307
2005,20,457.97552,19,13,60.721016
2005,20,457.97552,39,16,42.312916
2005,20,457.97552,16,4,1
2005,20,457.97552,10,1,1
2005,20,457.97552,8,3,18.778902
2005,20,457.97552,45,14,23.932529
2005,20,457.97552,1,2,1
2005,20,457.97552,31,12,10.289896
2005,20,457.97552,17,20,16.329538
2005,20,457.97552,29,9,7.3071508
2005,20,457.97552,41,10,5.7704821
2005,20,457.97552,5,8,23.281332
2005,20,457.97552,22,18,22.673668
2005,20,457.97552,25,17,54.511169
2005,20,457.97552,21,6,56.825859
2005,20,457.97552,36,5,39.216362
2005,20,457.97552,21,15,43.236382
2006,20,546.87805,5,8,34.414379
2006,20,546.87805,36,5,13.38573
2006,20,546.87805,19,13,44.529243
2006,20,546.87805,17,20,20.818432
2006,20,546.87805,45,14,34.733044
2006,20,546.87805,16,4,45.663418
2006,20,546.87805,10,1,1
2006,20,546.87805,3,7,32.603416
2006,20,546.87805,38,18,47.895645
2006,20,546.87805,29,9,37.861172
2006,20,546.87805,34,11,38.09964
2006,20,546.87805,35,17,18.767456
2006,20,546.87805,31,12,36.284172
2006,20,546.87805,8,3,15.8102
2006,20,546.87805,1,2,12.048099
2006,20,546.87805,3,19,12.471093
2006,20,546.87805,41,10,29.444725
2006,20,546.87805,21,15,50.25071
2006,20,546.87805,39,16,20.797449
2007,20,584.4389,41,10,68.700661
2007,20,584.4389,10,1,28.249559
2007,20,584.4389,16,4,25.345409
2007,20,584.4389,3,19,56.891445
2007,20,584.4389,45,14,53.053284
2007,20,584.4389,41,6,28.791569
2007,20,584.4389,3,7,19.847479
2007,20,584.4389,31,12,4.55685
2007,20,584.4389,1,2,1
2007,20,584.4389,17,20,33.977348
2007,20,584.4389,5,8,33.150303
2007,20,584.4389,36,5,23.16695
2007,20,584.4389,44,16,18.639692
2007,20,584.4389,21,15,46.750347
2007,20,584.4389,38,18,27.385815
2007,20,584.4389,44,3,51.471043
2007,20,584.4389,34,11,63.461159
2008,20,588.75134,17,17,16.945923
2008,20,588.75134,5,8,28.240274
2008,20,588.75134,3,19,39.395828
2008,20,588.75134,20,13,34.828644
2008,20,588.75134,3,7,37.580334
2008,20,588.75134,16,4,33.912964
2008,20,588.75134,29,9,65.344872
2008,20,588.75134,44,16,58.630779
2008,20,588.75134,31,11,31.382143
2008,20,588.75134,38,18,14.898703
2008,20,588.75134,45,14,52.216175
2008,20,588.75134,1,2,1
2008,20,588.75134,10,1,28.970652
2008,20,588.75134,37,20,34.101822
2008,20,588.75134,31,12,44.772808
2008,20,588.75134,44,3,31.112656
2008,20,588.75134,36,5,3.433233
2008,20,588.75134,32,15,31.983511
2009,20,2561.9783,32,15,34.40786
2009,20,2561.9783,9,9,36.901989
2009,20,2561.9783,20,13,5.7988601
2009,20,2561.9783,5,8,47.726299
2009,20,2561.9783,46,19,55.806801
2009,20,2561.9783,36,5,34.864853
2009,20,2561.9783,45,14,47.59417
2009,20,2561.9783,25,7,40.160034
2009,20,2561.9783,17,17,1
2009,20,2561.9783,36,3,30.381182
2009,20,2561.9783,48,10,16.85564
2009,20,2561.9783,20,4,50.968021
2009,20,2561.9783,26,2,34.713482
2009,20,2561.9783,44,16,25.321968
2009,20,2561.9783,40,11,27.576748
2009,20,2561.9783,38,18,63.116116
2009,20,2561.9783,41,6,8.7843819
2010,20,2610.2122,33,3,1
2010,20,2610.2122,31,12,28.890612
2010,20,2610.2122,26,2,1
2010,20,2610.2122,45,14,49.539852
2010,20,2610.2122,5,8,31.115925
2010,20,2610.2122,38,18,21.981972
2010,20,2610.2122,2,6,35.008648
2010,20,2610.2122,20,13,1
2010,20,2610.2122,10,5,56.973488
2010,20,2610.2122,37,20,42.703056
2010,20,2610.2122,20,4,46.167255
2010,20,2610.2122,48,10,59.140343
2010,20,2610.2122,25,7,21.51922
2010,20,2610.2122,16,9,48.014366
2010,20,2610.2122,12,16,50.430111
2010,20,2610.2122,46,19,52.695778
2010,20,2610.2122,38,1,7.5600095
2010,20,2610.2122,32,15,55.471474
2007,21,2434.8428,33,5,49.362434
2007,21,2434.8428,17,11,22.361536
2007,21,2434.8428,13,10,31.389683
2007,21,2434.8428,3,2,37.17252
2007,21,2434.8428,37,4,49.861172
2007,21,2434.8428,18,12,37.78389
2007,21,2434.8428,37,9,51.301666
2007,21,2434.8428,41,6,27.565878
2007,21,2434.8428,29,7,12.529142
2007,21,2434.8428,46,8,17.026608
2007,21,2434.8428,39,3,12.628803
2007,21,2434.8428,39,13,13.367202
2007,21,2434.8428,47,15,30.623852
2007,21,2434.8428,41,1,41.868378
2008,21,2424.7986,3,2,26.10339
2008,21,2424.7986,39,3,1
2008,21,2424.7986,29,7,18.169998
2008,21,2424.7986,7,9,45.180061
2008,21,2424.7986,7,15,56.643421
2008,21,2424.7986,14,10,19.878418
2008,21,2424.7986,17,11,23.651836
2008,21,2424.7986,44,14,14.443409
2008,21,2424.7986,41,6,38.75658
2008,21,2424.7986,41,1,36.375484
2008,21,2424.7986,46,8,21.023872
2008,21,2424.7986,20,4,65.88533
2008,21,2424.7986,39,13,50.821762
2008,21,2424.7986,47,5,6.8649359
2009,21,605.33282,40,5,32.842747
2009,21,605.33282,39,13,46.33234
2009,21,605.33282,41,6,12.613566
2009,21,605.33282,22,15,40.021881
2009,21,605.33282,7,9,49.428261
2009,21,605.33282,41,1,51.896332
2009,21,605.33282,17,11,31.101881
2009,21,605.33282,14,10,50.899082
2009,21,605.33282,18,12,61.602482
2009,21,605.33282,29,7,58.275608
2009,21,605.33282,3,2,32.135704
2009,21,605.33282,35,8,40.363811
2009,21,605.33282,3,4,49.278687
2009,21,605.33282,11,14,23.862789
2009,21,605.33282,39,3,24.677637
2010,21,446.44775,14,4,40.60347
2010,21,446.44775,11,14,42.56065
2010,21,446.44775,7,9,25.008772
2010,21,446.44775,39,3,29.666292
2010,21,446.44775,39,13,18.370239
2010,21,446.44775,3,2,32.2845
2010,21,446.44775,18,12,35.625889
2010,21,446.44775,40,5,45.849537
2010,21,446.44775,17,11,23.708532
2010,21,446.44775,35,8,36.564945
2010,21,446.44775,23,10,25.444773
2010,21,446.44775,1,1,18.260941
2010,21,446.44775,41,15,72.499207
2000,22,104.18477,8,2,27.168442
2000,22,104.18477,23,4,32.756283
2000,22,104.18477,22,1,21.982258
2000,22,104.18477,23,3,22.277782
2001,22,101.44365,23,4,24.836199
2001,22,101.44365,33,2,23.564064
2001,22,101.44365,36,3,29.003056
2001,22,101.44365,22,1,24.040333
2002,22,1112.392,47,2,26.147562
2002,22,1112.392,36,3,26.083067
2002,22,1112.392,23,4,32.84269
2002,22,1112.392,22,1,27.318619
2003,22,1099.1345,11,4,28.509373
2003,22,1099.1345,33,3,24.835066
2003,22,1099.1345,47,1,19.340288
2003,22,1099.1345,5,2,26.449804
2004,22,1110.2477,5,2,22.254696
2004,22,1110.2477,33,3,30.525976
2004,22,1110.2477,47,1,28.62562
2004,22,1110.2477,3,4,28.841446
2005,22,1110.2252,47,1,26.709469
2005,22,1110.2252,5,2,24.420748
2005,22,1110.2252,3,4,35.635063
2005,22,1110.2252,33,3,23.459913
2006,22,1100.877,15,3,23.329523
2006,22,1100.877,31,2,22.808123
2006,22,1100.877,47,1,18.911076
2006,22,1100.877,3,4,35.828239
2007,22,1114.6455,31,2,27.309401
2007,22,1114.6455,3,4,28.141838
2007,22,1114.6455,44,3,31.449167
2007,22,1114.6455,47,1,27.745136
2008,22,109.04074,4,4,19.975632
2008,22,109.04074,16,1,34.525326
2008,22,109.04074,31,2,24.398918
2008,22,109.04074,44,3,30.140862
2009,22,72.512871,29,4,23.172712
2009,22,72.512871,44,3,27.087187
2009,22,72.512871,13,1,22.252972
2004,23,86.580971,40,2,27.123219
2004,23,86.580971,2,1,28.528238
2004,23,86.580971,25,3,30.929514
2005,23,30.754141,2,1,30.754141
2006,23,86.768433,40,2,27.760763
2006,23,86.768433,25,3,31.785549
2006,23,86.768433,39,1,27.222122
2007,23,86.317543,40,2,31.644527
2007,23,86.317543,39,1,26.887043
2007,23,86.317543,25,3,27.785971
2008,23,87.081879,20,1,28.836699
2008,23,87.081879,40,2,31.336382
2008,23,87.081879,25,3,26.908794
2009,23,82.503174,20,1,28.040445
2009,23,82.503174,28,3,27.189547
2009,23,82.503174,40,2,27.273184
2010,23,75.308838,20,1,27.125658
2010,23,75.308838,23,3,25.461086
2010,23,75.308838,40,2,22.722097
2005,24,173.43806,18,8,37.228195
2005,24,173.43806,13,7,21.804695
2005,24,173.43806,35,2,19.227737
2005,24,173.43806,19,4,37.719337
2005,24,173.43806,36,5,41.146389
2005,24,173.43806,40,3,16.311716
2006,24,2230.7915,49,7,37.434063
2006,24,2230.7915,49,8,18.0128
2006,24,2230.7915,19,4,44.938679
2006,24,2230.7915,8,6,34.811565
2006,24,2230.7915,36,5,30.890299
2006,24,2230.7915,44,1,35.661915
2006,24,2230.7915,13,2,29.042171
2007,24,2218.6416,14,3,42.564503
2007,24,2218.6416,49,8,48.074711
2007,24,2218.6416,49,7,26.553696
2007,24,2218.6416,20,1,16.536619
2007,24,2218.6416,43,4,31.452477
2007,24,2218.6416,44,2,36.21294
2007,24,2218.6416,36,5,17.246696
2008,24,1251.6655,34,2,33.870674
2008,24,1251.6655,20,1,35.716442
2008,24,1251.6655,43,4,31.634827
2008,24,1251.6655,36,5,40.677101
2008,24,1251.6655,49,7,26.363237
2008,24,1251.6655,10,3,37.391903
2008,24,1251.6655,17,8,46.01125
2009,24,1252.8539,36,5,29.299725
2009,24,1252.8539,24,6,33.812634
2009,24,1252.8539,27,3,26.623344
2009,24,1252.8539,17,8,33.272621
2009,24,1252.8539,49,7,37.066898
2009,24,1252.8539,29,1,35.674301
2009,24,1252.8539,43,4,27.468126
2009,24,1252.8539,33,2,29.636232
2010,24,2235.5469,49,7,29.414139
2010,24,2235.5469,17,5,41.628582
2010,24,2235.5469,43,4,38.872715
2010,24,2235.5469,23,8,38.585861
2010,24,2235.5469,48,1,33.76984
2010,24,2235.5469,33,2,41.526241
2010,24,2235.5469,2,6,11.749387
2004,25,570.22925,8,16,48.781673
2004,25,570.22925,15,13,35.284149
2004,25,570.22925,33,6,28.793219
2004,25,570.22925,19,8,39.855194
2004,25,570.22925,33,4,38.95911
2004,25,570.22925,35,14,11.008442
2004,25,570.22925,2,11,42.289074
2004,25,570.22925,15,2,41.558022
2004,25,570.22925,9,10,38.189171
2004,25,570.22925,43,5,45.924618
2004,25,570.22925,30,1,40.105671
2004,25,570.22925,38,12,41.024395
2004,25,570.22925,11,7,39.037922
2004,25,570.22925,32,3,42.105217
2004,25,570.22925,6,9,37.313347
2005,25,584.66614,3,6,40.720039
2005,25,584.66614,33,1,22.440954
2005,25,584.66614,38,12,70.567108
2005,25,584.66614,2,11,29.079342
2005,25,584.66614,17,15,44.943378
2005,25,584.66614,44,3,17.437117
2005,25,584.66614,9,10,53.680943
2005,25,584.66614,15,13,36.394932
2005,25,584.66614,35,14,37.401924
2005,25,584.66614,9,16,42.276878
